#Created as New Dataset	Sample 003 By PEService Date Tuesday	 April 30 2013
#cm-1	%T
916.00	87.40
915.00	87.62
914.00	87.81
913.00	87.96
912.00	88.07
911.00	88.14
910.00	88.18
909.00	88.17
908.00	88.13
907.00	88.03
906.00	87.89
905.00	87.71
904.00	87.49
903.00	87.23
902.00	86.95
901.00	86.64
900.00	86.30
899.00	85.95
898.00	85.59
897.00	85.21
896.00	84.83
895.00	84.47
894.00	84.15
893.00	83.88
892.00	83.66
891.00	83.49
890.00	83.35
889.00	83.24
888.00	83.14
887.00	83.06
886.00	82.98
885.00	82.92
884.00	82.86
883.00	82.82
882.00	82.79
881.00	82.78
880.00	82.76
879.00	82.73
878.00	82.68
877.00	82.58
876.00	82.43
875.00	82.20
874.00	81.88
873.00	81.46
872.00	80.93
871.00	80.30
870.00	79.61
869.00	78.89
868.00	78.22
867.00	77.64
866.00	77.23
865.00	77.02
864.00	77.04
863.00	77.28
862.00	77.73
861.00	78.32
860.00	79.00
859.00	79.72
858.00	80.41
857.00	81.05
856.00	81.61
855.00	82.07
854.00	82.44
853.00	82.74
852.00	82.98
851.00	83.16
850.00	83.29
849.00	83.38
848.00	83.44
847.00	83.48
846.00	83.51
845.00	83.53
844.00	83.54
843.00	83.53
842.00	83.51
841.00	83.49
840.00	83.45
839.00	83.41
838.00	83.35
837.00	83.28
836.00	83.20
835.00	83.09
834.00	82.97
833.00	82.82
832.00	82.68
831.00	82.56
830.00	82.46
829.00	82.40
828.00	82.40
827.00	82.45
826.00	82.59
825.00	82.79
824.00	83.06
823.00	83.36
822.00	83.69
821.00	84.02
820.00	84.33
819.00	84.59
818.00	84.77
817.00	84.86
816.00	84.84
815.00	84.75
814.00	84.59
813.00	84.38
812.00	84.11
811.00	83.81
810.00	83.49
809.00	83.19
808.00	82.95
807.00	82.79
806.00	82.71
805.00	82.73
804.00	82.84
803.00	83.05
802.00	83.34
801.00	83.72
800.00	84.15
799.00	84.63
798.00	85.11
797.00	85.60
796.00	86.07
795.00	86.51
794.00	86.91
793.00	87.28
792.00	87.61
791.00	87.91
790.00	88.17
789.00	88.40
788.00	88.60
787.00	88.79
786.00	88.97
785.00	89.13
784.00	89.29
783.00	89.44
782.00	89.57
781.00	89.68
780.00	89.79
779.00	89.88
778.00	89.97
777.00	90.05
776.00	90.12
775.00	90.18
774.00	90.25
773.00	90.31
772.00	90.37
771.00	90.42
770.00	90.46
769.00	90.49
768.00	90.51
767.00	90.52
766.00	90.54
765.00	90.57
764.00	90.60
763.00	90.64
762.00	90.66
761.00	90.67
760.00	90.67
759.00	90.65
758.00	90.65
757.00	90.65
756.00	90.66
755.00	90.66
754.00	90.66
753.00	90.63
752.00	90.60
751.00	90.56
750.00	90.51
749.00	90.44
748.00	90.35
747.00	90.24
746.00	90.11
745.00	89.95
744.00	89.78
743.00	89.59
742.00	89.38
741.00	89.12
740.00	88.83
739.00	88.50
738.00	88.12
737.00	87.71
736.00	87.26
735.00	86.78
734.00	86.26
733.00	85.70
732.00	85.11
731.00	84.50
730.00	83.88
729.00	83.28
728.00	82.70
727.00	82.17
726.00	81.70
725.00	81.32
724.00	81.03
723.00	80.86
722.00	80.80
721.00	80.87
720.00	81.04
719.00	81.31
718.00	81.66
717.00	82.08
716.00	82.56
715.00	83.07
714.00	83.60
713.00	84.13
712.00	84.66
711.00	85.15
710.00	85.61
709.00	86.01
708.00	86.36
707.00	86.67
706.00	86.92
705.00	87.14
704.00	87.32
703.00	87.46
702.00	87.55
701.00	87.61
700.00	87.65
699.00	87.67
698.00	87.68
697.00	87.68
696.00	87.68
695.00	87.67
694.00	87.65
693.00	87.62
692.00	87.57
691.00	87.52
690.00	87.47
689.00	87.42
688.00	87.37
687.00	87.31
686.00	87.24
685.00	87.17
684.00	87.12
683.00	87.08
682.00	87.01
681.00	86.92
680.00	86.80
679.00	86.69
678.00	86.59
677.00	86.51
676.00	86.43
675.00	86.35
674.00	86.26
673.00	86.17
672.00	86.10
671.00	86.05
670.00	86.01
669.00	85.96
668.00	85.82
667.00	85.62
666.00	85.42
665.00	85.26
664.00	85.12
663.00	85.02
662.00	84.95
661.00	84.89
660.00	84.83
659.00	84.76
658.00	84.67
657.00	84.58
656.00	84.48
655.00	84.37
654.00	84.24
653.00	84.09
652.00	83.93
651.00	83.77
650.00	83.61
649.00	83.46
648.00	83.32
647.00	83.18
646.00	83.03
645.00	82.85
644.00	82.64
643.00	82.41
642.00	82.19
641.00	82.00
640.00	81.84
639.00	81.71
638.00	81.60
637.00	81.51
636.00	81.43
635.00	81.32
634.00	81.16
633.00	80.93
632.00	80.65
631.00	80.33
630.00	79.99
629.00	79.66
628.00	79.35
627.00	79.12
626.00	78.96
625.00	78.80
624.00	78.53
623.00	78.05
622.00	77.38
621.00	76.63
620.00	75.91
619.00	75.29
618.00	74.71
617.00	74.09
616.00	73.37
615.00	72.59
614.00	71.82
613.00	71.15
612.00	70.64
611.00	70.32
610.00	70.21
609.00	70.33
608.00	70.67
607.00	71.19
606.00	71.81
605.00	72.47
604.00	73.12
603.00	73.71
602.00	74.22
601.00	74.61
600.00	74.87
