#Created as New Dataset	Sample 002 By PEService Date Tuesday	 April 30 2013
#cm-1	%T
2455.00	95.13
2454.00	95.15
2453.00	95.18
2452.00	95.21
2451.00	95.24
2450.00	95.28
2449.00	95.32
2448.00	95.36
2447.00	95.40
2446.00	95.43
2445.00	95.46
2444.00	95.49
2443.00	95.52
2442.00	95.56
2441.00	95.59
2440.00	95.63
2439.00	95.67
2438.00	95.71
2437.00	95.75
2436.00	95.78
2435.00	95.82
2434.00	95.86
2433.00	95.89
2432.00	95.93
2431.00	95.96
2430.00	96.00
2429.00	96.05
2428.00	96.08
2427.00	96.12
2426.00	96.16
2425.00	96.19
2424.00	96.23
2423.00	96.26
2422.00	96.30
2421.00	96.33
2420.00	96.36
2419.00	96.39
2418.00	96.43
2417.00	96.46
2416.00	96.50
2415.00	96.53
2414.00	96.57
2413.00	96.61
2412.00	96.64
2411.00	96.68
2410.00	96.71
2409.00	96.75
2408.00	96.78
2407.00	96.81
2406.00	96.83
2405.00	96.86
2404.00	96.89
2403.00	96.92
2402.00	96.95
2401.00	96.98
2400.00	97.01
2399.00	97.04
2398.00	97.06
2397.00	97.09
2396.00	97.11
2395.00	97.14
2394.00	97.16
2393.00	97.18
2392.00	97.20
2391.00	97.23
2390.00	97.25
2389.00	97.27
2388.00	97.29
2387.00	97.31
2386.00	97.33
2385.00	97.35
2384.00	97.36
2383.00	97.38
2382.00	97.41
2381.00	97.43
2380.00	97.46
2379.00	97.50
2378.00	97.53
2377.00	97.55
2376.00	97.58
2375.00	97.59
2374.00	97.61
2373.00	97.63
2372.00	97.65
2371.00	97.67
2370.00	97.70
2369.00	97.72
2368.00	97.75
2367.00	97.76
2366.00	97.78
2365.00	97.79
2364.00	97.80
2363.00	97.82
2362.00	97.85
2361.00	97.88
2360.00	97.90
2359.00	97.92
2358.00	97.93
2357.00	97.94
2356.00	97.96
2355.00	98.00
2354.00	98.03
2353.00	98.05
2352.00	98.06
2351.00	98.07
2350.00	98.08
2349.00	98.09
2348.00	98.11
2347.00	98.13
2346.00	98.15
2345.00	98.16
2344.00	98.17
2343.00	98.18
2342.00	98.20
2341.00	98.22
2340.00	98.24
2339.00	98.27
2338.00	98.28
2337.00	98.28
2336.00	98.28
2335.00	98.29
2334.00	98.30
2333.00	98.32
2332.00	98.35
2331.00	98.37
2330.00	98.39
2329.00	98.40
2328.00	98.40
2327.00	98.41
2326.00	98.41
2325.00	98.42
2324.00	98.43
2323.00	98.44
2322.00	98.45
2321.00	98.46
2320.00	98.47
2319.00	98.48
2318.00	98.49
2317.00	98.50
2316.00	98.52
2315.00	98.54
2314.00	98.55
2313.00	98.56
2312.00	98.56
2311.00	98.57
2310.00	98.57
2309.00	98.58
2308.00	98.59
2307.00	98.59
2306.00	98.60
2305.00	98.60
2304.00	98.61
2303.00	98.61
2302.00	98.62
2301.00	98.63
2300.00	98.64
2299.00	98.65
2298.00	98.66
2297.00	98.67
2296.00	98.68
2295.00	98.68
2294.00	98.69
2293.00	98.70
2292.00	98.70
2291.00	98.70
2290.00	98.71
2289.00	98.72
2288.00	98.72
2287.00	98.73
2286.00	98.73
2285.00	98.73
2284.00	98.74
2283.00	98.75
2282.00	98.76
2281.00	98.77
2280.00	98.78
2279.00	98.80
2278.00	98.81
2277.00	98.82
2276.00	98.83
2275.00	98.84
2274.00	98.84
2273.00	98.85
2272.00	98.85
2271.00	98.85
2270.00	98.86
2269.00	98.87
2268.00	98.88
2267.00	98.89
2266.00	98.90
2265.00	98.91
2264.00	98.91
2263.00	98.92
2262.00	98.92
2261.00	98.93
2260.00	98.93
2259.00	98.94
2258.00	98.95
2257.00	98.95
2256.00	98.96
2255.00	98.96
2254.00	98.96
2253.00	98.96
2252.00	98.96
2251.00	98.97
2250.00	98.98
2249.00	98.99
2248.00	98.99
2247.00	99.00
2246.00	99.00
2245.00	99.01
2244.00	99.01
2243.00	99.02
2242.00	99.02
2241.00	99.02
2240.00	99.02
2239.00	99.03
2238.00	99.03
2237.00	99.03
2236.00	99.03
2235.00	99.03
2234.00	99.04
2233.00	99.05
2232.00	99.05
2231.00	99.06
2230.00	99.06
2229.00	99.06
2228.00	99.06
2227.00	99.06
2226.00	99.06
2225.00	99.05
2224.00	99.05
2223.00	99.05
2222.00	99.05
2221.00	99.05
2220.00	99.05
2219.00	99.05
2218.00	99.05
2217.00	99.05
2216.00	99.05
2215.00	99.05
2214.00	99.05
2213.00	99.05
2212.00	99.06
2211.00	99.06
2210.00	99.06
2209.00	99.06
2208.00	99.06
2207.00	99.06
2206.00	99.05
2205.00	99.05
2204.00	99.05
2203.00	99.05
2202.00	99.05
2201.00	99.05
2200.00	99.05
2199.00	99.06
2198.00	99.06
2197.00	99.06
2196.00	99.06
2195.00	99.06
2194.00	99.06
2193.00	99.05
2192.00	99.05
2191.00	99.05
2190.00	99.05
2189.00	99.05
2188.00	99.04
2187.00	99.04
2186.00	99.04
2185.00	99.04
2184.00	99.05
2183.00	99.05
2182.00	99.05
2181.00	99.05
2180.00	99.06
2179.00	99.06
2178.00	99.06
2177.00	99.05
2176.00	99.05
2175.00	99.04
2174.00	99.04
2173.00	99.05
2172.00	99.05
2171.00	99.06
2170.00	99.07
2169.00	99.08
2168.00	99.08
2167.00	99.07
2166.00	99.06
2165.00	99.06
2164.00	99.05
2163.00	99.05
2162.00	99.04
2161.00	99.04
2160.00	99.04
2159.00	99.04
2158.00	99.04
2157.00	99.04
2156.00	99.04
2155.00	99.04
2154.00	99.03
2153.00	99.03
2152.00	99.03
2151.00	99.03
2150.00	99.03
2149.00	99.02
2148.00	99.02
2147.00	99.02
2146.00	99.01
2145.00	99.01
2144.00	99.01
2143.00	99.00
2142.00	99.00
2141.00	99.00
2140.00	98.99
2139.00	98.98
2138.00	98.97
2137.00	98.97
2136.00	98.97
2135.00	98.97
2134.00	98.97
2133.00	98.97
2132.00	98.97
2131.00	98.97
2130.00	98.97
2129.00	98.96
2128.00	98.96
2127.00	98.95
2126.00	98.95
2125.00	98.95
2124.00	98.94
2123.00	98.94
2122.00	98.94
2121.00	98.95
2120.00	98.95
2119.00	98.95
2118.00	98.94
2117.00	98.94
2116.00	98.93
2115.00	98.93
2114.00	98.93
2113.00	98.92
2112.00	98.92
2111.00	98.91
2110.00	98.90
2109.00	98.89
2108.00	98.88
2107.00	98.87
2106.00	98.87
2105.00	98.86
2104.00	98.86
2103.00	98.85
2102.00	98.86
2101.00	98.86
2100.00	98.86
2099.00	98.85
2098.00	98.85
2097.00	98.84
2096.00	98.83
2095.00	98.82
2094.00	98.81
2093.00	98.81
2092.00	98.80
2091.00	98.80
2090.00	98.80
2089.00	98.81
2088.00	98.81
2087.00	98.81
2086.00	98.82
2085.00	98.83
2084.00	98.83
2083.00	98.83
2082.00	98.83
2081.00	98.83
2080.00	98.83
2079.00	98.84
2078.00	98.85
2077.00	98.86
2076.00	98.86
2075.00	98.87
2074.00	98.88
2073.00	98.88
2072.00	98.89
2071.00	98.90
2070.00	98.91
2069.00	98.92
2068.00	98.91
2067.00	98.91
2066.00	98.90
2065.00	98.90
2064.00	98.90
2063.00	98.92
2062.00	98.93
2061.00	98.94
2060.00	98.94
2059.00	98.94
2058.00	98.94
2057.00	98.94
2056.00	98.94
2055.00	98.94
2054.00	98.94
2053.00	98.95
2052.00	98.95
2051.00	98.95
2050.00	98.94
2049.00	98.94
2048.00	98.93
2047.00	98.93
2046.00	98.93
2045.00	98.92
2044.00	98.91
2043.00	98.89
2042.00	98.88
2041.00	98.88
2040.00	98.88
2039.00	98.88
2038.00	98.89
2037.00	98.88
2036.00	98.88
2035.00	98.88
2034.00	98.88
2033.00	98.88
2032.00	98.87
2031.00	98.87
2030.00	98.86
2029.00	98.86
2028.00	98.86
2027.00	98.85
2026.00	98.85
2025.00	98.85
2024.00	98.85
2023.00	98.85
2022.00	98.84
2021.00	98.83
2020.00	98.83
2019.00	98.82
2018.00	98.82
2017.00	98.82
2016.00	98.81
2015.00	98.81
2014.00	98.81
2013.00	98.80
2012.00	98.79
2011.00	98.79
2010.00	98.78
2009.00	98.77
2008.00	98.77
2007.00	98.76
2006.00	98.76
2005.00	98.76
2004.00	98.76
2003.00	98.76
2002.00	98.76
2001.00	98.75
2000.00	98.74
1999.00	98.74
1998.00	98.74
1997.00	98.74
1996.00	98.74
1995.00	98.74
1994.00	98.74
1993.00	98.75
1992.00	98.75
1991.00	98.76
1990.00	98.76
1989.00	98.76
1988.00	98.76
1987.00	98.76
1986.00	98.76
1985.00	98.75
1984.00	98.75
1983.00	98.75
1982.00	98.75
1981.00	98.74
1980.00	98.74
1979.00	98.74
1978.00	98.74
1977.00	98.74
1976.00	98.73
1975.00	98.73
1974.00	98.72
1973.00	98.72
1972.00	98.71
1971.00	98.71
1970.00	98.71
1969.00	98.71
1968.00	98.70
1967.00	98.70
1966.00	98.69
1965.00	98.68
1964.00	98.67
1963.00	98.66
1962.00	98.66
1961.00	98.65
1960.00	98.64
1959.00	98.64
1958.00	98.64
1957.00	98.64
1956.00	98.63
1955.00	98.63
1954.00	98.63
1953.00	98.63
1952.00	98.62
1951.00	98.62
1950.00	98.61
1949.00	98.61
1948.00	98.60
1947.00	98.59
1946.00	98.57
1945.00	98.56
1944.00	98.54
1943.00	98.54
1942.00	98.54
1941.00	98.56
1940.00	98.57
1939.00	98.58
1938.00	98.59
1937.00	98.59
1936.00	98.58
1935.00	98.58
1934.00	98.58
1933.00	98.58
1932.00	98.59
1931.00	98.60
1930.00	98.60
1929.00	98.60
1928.00	98.60
1927.00	98.60
1926.00	98.59
1925.00	98.57
1924.00	98.64
1923.00	98.65
1922.00	98.66
1921.00	98.66
1920.00	98.66
1919.00	98.66
1918.00	98.67
1917.00	98.67
1916.00	98.66
1915.00	98.66
1914.00	98.66
1913.00	98.67
1912.00	98.67
1911.00	98.63
1910.00	98.62
1909.00	98.63
1908.00	98.64
1907.00	98.66
1906.00	98.67
1905.00	98.69
1904.00	98.70
1903.00	98.70
1902.00	98.71
1901.00	98.71
1900.00	98.71
1899.00	98.71
1898.00	98.71
1897.00	98.71
1896.00	98.70
1895.00	98.70
1894.00	98.71
1893.00	98.71
1892.00	98.71
1891.00	98.71
1890.00	98.70
1889.00	98.71
1888.00	98.72
1887.00	98.73
1886.00	98.74
1885.00	98.74
1884.00	98.74
1883.00	98.75
1882.00	98.74
1881.00	98.74
1880.00	98.74
1879.00	98.73
1878.00	98.73
1877.00	98.73
1876.00	98.72
1875.00	98.71
1874.00	98.70
1873.00	98.68
1872.00	98.66
1871.00	98.63
1870.00	98.59
1869.00	98.56
1868.00	98.55
1867.00	98.56
1866.00	98.57
1865.00	98.58
1864.00	98.59
1863.00	98.58
1862.00	98.57
1861.00	98.56
1860.00	98.55
1859.00	98.54
1858.00	98.53
1857.00	98.53
1856.00	98.52
1855.00	98.52
1854.00	98.51
1853.00	98.49
1852.00	98.47
1851.00	98.44
1850.00	98.41
1849.00	98.38
1848.00	98.36
1847.00	98.35
1846.00	98.34
1845.00	98.33
1844.00	98.31
1843.00	98.31
1842.00	98.31
1841.00	98.31
1840.00	98.30
1839.00	98.29
1838.00	98.27
1837.00	98.26
1836.00	98.25
1835.00	98.24
1834.00	98.23
1833.00	98.22
1832.00	98.20
1831.00	98.17
1830.00	98.14
1829.00	98.12
1828.00	98.10
1827.00	98.07
1826.00	98.04
1825.00	98.02
1824.00	98.00
1823.00	97.98
1822.00	97.97
1821.00	97.95
1820.00	97.92
1819.00	97.88
1818.00	97.84
1817.00	97.81
1816.00	97.78
1815.00	97.75
1814.00	97.70
1813.00	97.65
1812.00	97.60
1811.00	97.56
1810.00	97.52
1809.00	97.49
1808.00	97.45
1807.00	97.41
1806.00	97.36
1805.00	97.30
1804.00	97.23
1803.00	97.15
1802.00	97.09
1801.00	97.03
1800.00	96.99
1799.00	96.94
1798.00	96.88
1797.00	96.81
1796.00	96.75
1795.00	96.69
1794.00	96.63
1793.00	96.54
1792.00	96.45
1791.00	96.37
1790.00	96.31
1789.00	96.25
1788.00	96.19
1787.00	96.11
1786.00	96.03
1785.00	95.94
1784.00	95.85
1783.00	95.76
1782.00	95.67
1781.00	95.57
1780.00	95.49
1779.00	95.41
1778.00	95.33
1777.00	95.26
1776.00	95.18
1775.00	95.09
1774.00	94.99
1773.00	94.88
1772.00	94.76
1771.00	94.64
1770.00	94.52
1769.00	94.38
1768.00	94.23
1767.00	94.08
1766.00	93.93
1765.00	93.76
1764.00	93.56
1763.00	93.30
1762.00	92.99
1761.00	92.66
1760.00	92.32
1759.00	91.98
1758.00	91.60
1757.00	91.18
1756.00	90.74
1755.00	90.30
1754.00	89.83
1753.00	89.32
1752.00	88.74
1751.00	88.10
1750.00	87.45
1749.00	86.80
1748.00	86.17
1747.00	85.52
1746.00	84.85
1745.00	84.13
1744.00	83.39
1743.00	82.63
1742.00	81.83
1741.00	80.96
1740.00	79.99
1739.00	78.99
1738.00	78.03
1737.00	77.11
1736.00	76.12
1735.00	74.92
1734.00	73.53
1733.00	72.16
1732.00	70.99
1731.00	69.98
1730.00	69.00
1729.00	67.98
1728.00	66.95
1727.00	65.94
1726.00	64.96
1725.00	63.98
1724.00	63.02
1723.00	62.11
1722.00	61.28
1721.00	60.52
1720.00	59.77
1719.00	58.97
1718.00	58.12
1717.00	57.30
1716.00	56.62
1715.00	56.08
1714.00	55.63
1713.00	55.25
1712.00	54.91
1711.00	54.64
1710.00	54.46
1709.00	54.37
1708.00	54.38
1707.00	54.51
1706.00	54.78
1705.00	55.16
1704.00	55.59
1703.00	56.09
1702.00	56.75
1701.00	57.66
1700.00	58.75
1699.00	59.80
1698.00	60.76
1697.00	61.78
1696.00	63.01
1695.00	64.38
1694.00	65.66
1693.00	66.78
1692.00	67.81
1691.00	68.89
1690.00	70.02
1689.00	71.15
1688.00	72.17
1687.00	73.11
1686.00	74.10
1685.00	75.25
1684.00	76.53
1683.00	77.70
1682.00	78.62
1681.00	79.37
1680.00	80.06
1679.00	80.74
1678.00	81.43
1677.00	82.12
1676.00	82.83
1675.00	83.52
1674.00	84.16
1673.00	84.70
1672.00	85.17
1671.00	85.65
1670.00	86.18
1669.00	86.72
1668.00	87.20
1667.00	87.62
1666.00	87.97
1665.00	88.31
1664.00	88.66
1663.00	89.00
1662.00	89.32
1661.00	89.60
1660.00	89.83
1659.00	90.02
1658.00	90.18
1657.00	90.29
1656.00	90.36
1655.00	90.38
1654.00	90.33
1653.00	90.20
1652.00	90.01
1651.00	89.79
1650.00	89.55
1649.00	89.19
1648.00	88.65
1647.00	87.92
1646.00	87.09
1645.00	86.25
1644.00	85.46
1643.00	84.71
1642.00	83.95
1641.00	83.22
1640.00	82.55
1639.00	81.99
1638.00	81.58
1637.00	81.38
1636.00	81.46
1635.00	81.83
1634.00	82.38
1633.00	83.01
1632.00	83.70
1631.00	84.46
1630.00	85.30
1629.00	86.20
1628.00	87.09
1627.00	87.90
1626.00	88.63
1625.00	89.27
1624.00	89.87
1623.00	90.42
1622.00	90.91
1621.00	91.30
1620.00	91.61
1619.00	91.87
1618.00	92.14
1617.00	92.44
1616.00	92.76
1615.00	93.06
1614.00	93.31
1613.00	93.52
1612.00	93.71
1611.00	93.89
1610.00	94.07
1609.00	94.25
1608.00	94.43
1607.00	94.60
1606.00	94.77
1605.00	94.93
1604.00	95.07
1603.00	95.20
1602.00	95.33
1601.00	95.46
1600.00	95.58
1599.00	95.70
1598.00	95.80
1597.00	95.89
1596.00	95.97
1595.00	96.06
1594.00	96.14
1593.00	96.21
1592.00	96.29
1591.00	96.36
1590.00	96.42
1589.00	96.49
1588.00	96.55
1587.00	96.61
1586.00	96.67
1585.00	96.72
1584.00	96.77
1583.00	96.82
1582.00	96.86
1581.00	96.90
1580.00	96.92
1579.00	96.92
1578.00	96.91
1577.00	96.91
1576.00	96.95
1575.00	97.02
1574.00	97.10
1573.00	97.17
1572.00	97.22
1571.00	97.25
1570.00	97.26
1569.00	97.28
1568.00	97.29
1567.00	97.30
1566.00	97.31
1565.00	97.32
1564.00	97.33
1563.00	97.33
1562.00	97.33
1561.00	97.35
1560.00	97.35
1559.00	97.33
1558.00	97.33
1557.00	97.32
1556.00	97.30
1555.00	97.28
1554.00	97.28
1553.00	97.27
1552.00	97.27
1551.00	97.26
1550.00	97.27
1549.00	97.29
1548.00	97.30
1547.00	97.30
1546.00	97.27
1545.00	97.24
1544.00	97.21
1543.00	97.20
1542.00	97.19
1541.00	97.17
1540.00	97.16
1539.00	97.16
1538.00	97.18
1537.00	97.21
1536.00	97.24
1535.00	97.24
1534.00	97.22
1533.00	97.19
1532.00	97.16
1531.00	97.14
1530.00	97.11
1529.00	97.07
1528.00	97.03
1527.00	96.98
1526.00	96.95
1525.00	96.92
1524.00	96.88
1523.00	96.82
1522.00	96.74
1521.00	96.68
1520.00	96.65
1519.00	96.63
1518.00	96.58
1517.00	96.53
1516.00	96.47
1515.00	96.41
1514.00	96.34
1513.00	96.25
1512.00	96.12
1511.00	95.96
1510.00	95.77
1509.00	95.56
1508.00	95.35
1507.00	95.18
1506.00	95.04
1505.00	94.84
1504.00	94.59
1503.00	94.29
1502.00	93.93
1501.00	93.46
1500.00	92.84
1499.00	92.06
1498.00	91.08
1497.00	89.92
1496.00	88.66
1495.00	87.45
1494.00	86.37
1493.00	85.42
1492.00	84.55
1491.00	83.76
1490.00	83.10
1489.00	82.65
1488.00	82.39
1487.00	82.20
1486.00	82.01
1485.00	81.75
1484.00	81.42
1483.00	81.03
1482.00	80.60
1481.00	80.17
1480.00	79.80
1479.00	79.53
1478.00	79.38
1477.00	79.38
1476.00	79.52
1475.00	79.85
1474.00	80.37
1473.00	81.12
1472.00	82.02
1471.00	82.93
1470.00	83.77
1469.00	84.52
1468.00	85.23
1467.00	85.91
1466.00	86.56
1465.00	87.16
1464.00	87.65
1463.00	88.03
1462.00	88.30
1461.00	88.49
1460.00	88.62
1459.00	88.72
1458.00	88.81
1457.00	88.93
1456.00	89.06
1455.00	89.16
1454.00	89.22
1453.00	89.24
1452.00	89.22
1451.00	89.17
1450.00	89.09
1449.00	89.00
1448.00	88.89
1447.00	88.79
1446.00	88.70
1445.00	88.60
1444.00	88.49
1443.00	88.37
1442.00	88.24
1441.00	88.09
1440.00	87.92
1439.00	87.73
1438.00	87.49
1437.00	87.20
1436.00	86.88
1435.00	86.57
1434.00	86.27
1433.00	85.96
1432.00	85.62
1431.00	85.23
1430.00	84.82
1429.00	84.42
1428.00	84.03
1427.00	83.68
1426.00	83.34
1425.00	83.04
1424.00	82.79
1423.00	82.59
1422.00	82.45
1421.00	82.36
1420.00	82.32
1419.00	82.34
1418.00	82.45
1417.00	82.62
1416.00	82.82
1415.00	83.02
1414.00	83.21
1413.00	83.38
1412.00	83.53
1411.00	83.65
1410.00	83.74
1409.00	83.79
1408.00	83.79
1407.00	83.75
1406.00	83.66
1405.00	83.55
1404.00	83.42
1403.00	83.28
1402.00	83.11
1401.00	82.90
1400.00	82.66
1399.00	82.40
1398.00	82.13
1397.00	81.87
1396.00	81.63
1395.00	81.40
1394.00	81.17
1393.00	80.94
1392.00	80.71
1391.00	80.46
1390.00	80.19
1389.00	79.89
1388.00	79.58
1387.00	79.30
1386.00	79.05
1385.00	78.84
1384.00	78.65
1383.00	78.47
1382.00	78.32
1381.00	78.19
1380.00	78.10
1379.00	78.06
1378.00	78.07
1377.00	78.12
1376.00	78.21
1375.00	78.36
1374.00	78.57
1373.00	78.82
1372.00	79.09
1371.00	79.37
1370.00	79.64
1369.00	79.92
1368.00	80.20
1367.00	80.48
1366.00	80.73
1365.00	80.96
1364.00	81.18
1363.00	81.43
1362.00	81.71
1361.00	82.01
1360.00	82.31
1359.00	82.59
1358.00	82.87
1357.00	83.14
1356.00	83.41
1355.00	83.69
1354.00	83.97
1353.00	84.24
1352.00	84.51
1351.00	84.76
1350.00	85.02
1349.00	85.26
1348.00	85.50
1347.00	85.72
1346.00	85.93
1345.00	86.11
1344.00	86.27
1343.00	86.39
1342.00	86.48
1341.00	86.53
1340.00	86.59
1339.00	86.67
1338.00	86.77
1337.00	86.88
1336.00	86.97
1335.00	87.03
1334.00	87.07
1333.00	87.07
1332.00	87.07
1331.00	87.05
1330.00	87.03
1329.00	87.01
1328.00	86.98
1327.00	86.96
1326.00	86.93
1325.00	86.88
1324.00	86.84
1323.00	86.79
1322.00	86.73
1321.00	86.67
1320.00	86.61
1319.00	86.54
1318.00	86.47
1317.00	86.41
1316.00	86.35
1315.00	86.28
1314.00	86.22
1313.00	86.16
1312.00	86.09
1311.00	86.03
1310.00	85.96
1309.00	85.89
1308.00	85.82
1307.00	85.76
1306.00	85.70
1305.00	85.65
1304.00	85.59
1303.00	85.54
1302.00	85.50
1301.00	85.45
1300.00	85.41
1299.00	85.35
1298.00	85.28
1297.00	85.20
1296.00	85.10
1295.00	84.98
1294.00	84.85
1293.00	84.69
1292.00	84.51
1291.00	84.31
1290.00	84.10
1289.00	83.87
1288.00	83.64
1287.00	83.42
1286.00	83.21
1285.00	83.02
1284.00	82.86
1283.00	82.73
1282.00	82.64
1281.00	82.60
1280.00	82.63
1279.00	82.71
1278.00	82.84
1277.00	83.00
1276.00	83.19
1275.00	83.38
1274.00	83.59
1273.00	83.80
1272.00	84.03
1271.00	84.26
1270.00	84.50
1269.00	84.76
1268.00	85.03
1267.00	85.32
1266.00	85.61
1265.00	85.90
1264.00	86.19
1263.00	86.46
1262.00	86.71
1261.00	86.94
1260.00	87.13
1259.00	87.30
1258.00	87.42
1257.00	87.51
1256.00	87.56
1255.00	87.57
1254.00	87.55
1253.00	87.49
1252.00	87.40
1251.00	87.28
1250.00	87.14
1249.00	86.97
1248.00	86.77
1247.00	86.54
1246.00	86.27
1245.00	85.98
1244.00	85.66
1243.00	85.32
1242.00	84.97
1241.00	84.60
1240.00	84.23
1239.00	83.84
1238.00	83.46
1237.00	83.08
1236.00	82.71
1235.00	82.35
1234.00	82.00
1233.00	81.66
1232.00	81.31
1231.00	80.96
1230.00	80.60
1229.00	80.22
1228.00	79.82
1227.00	79.41
1226.00	78.98
1225.00	78.53
1224.00	78.07
1223.00	77.60
1222.00	77.11
1221.00	76.60
1220.00	76.07
1219.00	75.53
1218.00	74.97
1217.00	74.42
1216.00	73.87
1215.00	73.31
1214.00	72.77
1213.00	72.22
1212.00	71.69
1211.00	71.16
1210.00	70.66
1209.00	70.17
1208.00	69.71
1207.00	69.26
1206.00	68.83
1205.00	68.43
1204.00	68.05
1203.00	67.70
1202.00	67.38
1201.00	67.08
1200.00	66.81
1199.00	66.56
1198.00	66.31
1197.00	66.07
1196.00	65.84
1195.00	65.62
1194.00	65.40
1193.00	65.18
1192.00	64.95
1191.00	64.74
1190.00	64.54
1189.00	64.36
1188.00	64.20
1187.00	64.08
1186.00	63.97
1185.00	63.89
1184.00	63.84
1183.00	63.82
1182.00	63.84
1181.00	63.90
1180.00	63.99
1179.00	64.10
1178.00	64.23
1177.00	64.37
1176.00	64.51
1175.00	64.66
1174.00	64.80
1173.00	64.93
1172.00	65.04
1171.00	65.13
1170.00	65.17
1169.00	65.18
1168.00	65.13
1167.00	65.03
1166.00	64.86
1165.00	64.62
1164.00	64.30
1163.00	63.92
1162.00	63.46
1161.00	62.93
1160.00	62.35
1159.00	61.71
1158.00	61.03
1157.00	60.33
1156.00	59.60
1155.00	58.89
1154.00	58.21
1153.00	57.59
1152.00	57.04
1151.00	56.59
1150.00	56.27
1149.00	56.08
1148.00	56.06
1147.00	56.19
1146.00	56.49
1145.00	56.93
1144.00	57.51
1143.00	58.20
1142.00	58.99
1141.00	59.85
1140.00	60.77
1139.00	61.72
1138.00	62.71
1137.00	63.72
1136.00	64.75
1135.00	65.83
1134.00	66.95
1133.00	68.12
1132.00	69.35
1131.00	70.62
1130.00	71.93
1129.00	73.26
1128.00	74.59
1127.00	75.91
1126.00	77.20
1125.00	78.44
1124.00	79.62
1123.00	80.73
1122.00	81.76
1121.00	82.73
1120.00	83.62
1119.00	84.43
1118.00	85.17
1117.00	85.84
1116.00	86.43
1115.00	86.95
1114.00	87.42
1113.00	87.85
1112.00	88.23
1111.00	88.58
1110.00	88.89
1109.00	89.15
1108.00	89.38
1107.00	89.56
1106.00	89.70
1105.00	89.79
1104.00	89.83
1103.00	89.80
1102.00	89.70
1101.00	89.50
1100.00	89.21
1099.00	88.79
1098.00	88.25
1097.00	87.58
1096.00	86.76
1095.00	85.82
1094.00	84.77
1093.00	83.64
1092.00	82.47
1091.00	81.30
1090.00	80.16
1089.00	79.08
1088.00	78.11
1087.00	77.27
1086.00	76.58
1085.00	76.07
1084.00	75.74
1083.00	75.60
1082.00	75.67
1081.00	75.93
1080.00	76.38
1079.00	77.00
1078.00	77.77
1077.00	78.64
1076.00	79.57
1075.00	80.55
1074.00	81.52
1073.00	82.45
1072.00	83.34
1071.00	84.14
1070.00	84.86
1069.00	85.49
1068.00	86.02
1067.00	86.44
1066.00	86.75
1065.00	86.95
1064.00	87.06
1063.00	87.06
1062.00	86.97
1061.00	86.80
1060.00	86.57
1059.00	86.30
1058.00	86.01
1057.00	85.73
1056.00	85.48
1055.00	85.27
1054.00	85.11
1053.00	85.00
1052.00	84.93
1051.00	84.93
1050.00	85.00
1049.00	85.14
1048.00	85.36
1047.00	85.66
1046.00	86.03
1045.00	86.47
1044.00	86.97
1043.00	87.53
1042.00	88.11
1041.00	88.72
1040.00	89.32
1039.00	89.90
1038.00	90.45
1037.00	90.94
1036.00	91.38
1035.00	91.76
1034.00	92.09
1033.00	92.37
1032.00	92.60
1031.00	92.79
1030.00	92.95
1029.00	93.09
1028.00	93.20
1027.00	93.28
1026.00	93.34
1025.00	93.37
1024.00	93.36
1023.00	93.32
1022.00	93.24
1021.00	93.13
1020.00	92.99
1019.00	92.80
1018.00	92.58
1017.00	92.30
1016.00	91.97
1015.00	91.58
1014.00	91.14
1013.00	90.65
1012.00	90.12
1011.00	89.56
1010.00	89.00
1009.00	88.47
1008.00	88.00
1007.00	87.63
1006.00	87.37
1005.00	87.24
1004.00	87.24
1003.00	87.37
1002.00	87.62
1001.00	87.96
1000.00	88.37
999.00	88.81
998.00	89.25
997.00	89.65
996.00	90.01
995.00	90.30
994.00	90.53
993.00	90.67
992.00	90.74
991.00	90.74
990.00	90.67
989.00	90.53
988.00	90.35
987.00	90.11
986.00	89.84
985.00	89.51
984.00	89.14
983.00	88.71
982.00	88.23
981.00	87.72
980.00	87.16
979.00	86.56
978.00	85.93
977.00	85.27
976.00	84.60
975.00	83.93
974.00	83.27
973.00	82.65
972.00	82.08
971.00	81.55
970.00	81.04
969.00	80.53
968.00	79.95
967.00	79.23
966.00	78.33
965.00	77.18
964.00	75.79
963.00	74.18
962.00	72.41
961.00	70.59
960.00	68.83
959.00	67.25
958.00	65.89
957.00	64.81
956.00	63.98
955.00	63.37
954.00	62.94
953.00	62.66
952.00	62.54
951.00	62.62
950.00	62.94
949.00	63.55
948.00	64.46
947.00	65.67
946.00	67.14
945.00	68.82
944.00	70.65
943.00	72.55
942.00	74.46
941.00	76.33
940.00	78.10
939.00	79.73
938.00	81.16
937.00	82.39
936.00	83.39
935.00	84.18
934.00	84.78
933.00	85.21
932.00	85.50
931.00	85.67
930.00	85.75
929.00	85.75
928.00	85.70
927.00	85.63
926.00	85.57
925.00	85.53
924.00	85.51
923.00	85.53
922.00	85.58
921.00	85.67
920.00	85.79
919.00	85.95
918.00	86.13
917.00	86.30
916.00	86.45
915.00	86.57
914.00	86.65
913.00	86.70
912.00	86.72
911.00	86.72
910.00	86.69
909.00	86.62
908.00	86.51
907.00	86.37
906.00	86.19
905.00	85.97
904.00	85.72
903.00	85.43
902.00	85.13
901.00	84.81
900.00	84.49
899.00	84.16
898.00	83.82
897.00	83.48
896.00	83.15
895.00	82.83
894.00	82.53
