#Created as New Dataset	Sample 000 By PEService Date Tuesday	 April 30 2013
#cm-1	%T
2455.00	93.29
2454.00	93.30
2453.00	93.32
2452.00	93.34
2451.00	93.36
2450.00	93.38
2449.00	93.39
2448.00	93.40
2447.00	93.42
2446.00	93.43
2445.00	93.45
2444.00	93.46
2443.00	93.48
2442.00	93.50
2441.00	93.52
2440.00	93.54
2439.00	93.56
2438.00	93.58
2437.00	93.59
2436.00	93.61
2435.00	93.62
2434.00	93.64
2433.00	93.66
2432.00	93.67
2431.00	93.69
2430.00	93.71
2429.00	93.73
2428.00	93.74
2427.00	93.76
2426.00	93.78
2425.00	93.80
2424.00	93.81
2423.00	93.83
2422.00	93.84
2421.00	93.86
2420.00	93.87
2419.00	93.89
2418.00	93.91
2417.00	93.92
2416.00	93.94
2415.00	93.96
2414.00	93.97
2413.00	93.98
2412.00	94.00
2411.00	94.01
2410.00	94.03
2409.00	94.04
2408.00	94.06
2407.00	94.08
2406.00	94.09
2405.00	94.11
2404.00	94.13
2403.00	94.15
2402.00	94.17
2401.00	94.19
2400.00	94.21
2399.00	94.23
2398.00	94.25
2397.00	94.27
2396.00	94.28
2395.00	94.30
2394.00	94.31
2393.00	94.33
2392.00	94.34
2391.00	94.36
2390.00	94.37
2389.00	94.38
2388.00	94.40
2387.00	94.41
2386.00	94.43
2385.00	94.44
2384.00	94.45
2383.00	94.46
2382.00	94.48
2381.00	94.49
2380.00	94.51
2379.00	94.53
2378.00	94.55
2377.00	94.56
2376.00	94.56
2375.00	94.57
2374.00	94.58
2373.00	94.60
2372.00	94.63
2371.00	94.66
2370.00	94.68
2369.00	94.71
2368.00	94.74
2367.00	94.76
2366.00	94.78
2365.00	94.79
2364.00	94.79
2363.00	94.79
2362.00	94.79
2361.00	94.79
2360.00	94.81
2359.00	94.85
2358.00	94.90
2357.00	94.93
2356.00	94.95
2355.00	94.95
2354.00	94.95
2353.00	94.96
2352.00	94.99
2351.00	95.03
2350.00	95.06
2349.00	95.07
2348.00	95.07
2347.00	95.07
2346.00	95.07
2345.00	95.07
2344.00	95.09
2343.00	95.10
2342.00	95.12
2341.00	95.13
2340.00	95.14
2339.00	95.15
2338.00	95.18
2337.00	95.21
2336.00	95.25
2335.00	95.28
2334.00	95.30
2333.00	95.32
2332.00	95.33
2331.00	95.34
2330.00	95.36
2329.00	95.38
2328.00	95.39
2327.00	95.40
2326.00	95.40
2325.00	95.41
2324.00	95.42
2323.00	95.44
2322.00	95.47
2321.00	95.49
2320.00	95.51
2319.00	95.52
2318.00	95.52
2317.00	95.51
2316.00	95.50
2315.00	95.50
2314.00	95.51
2313.00	95.53
2312.00	95.56
2311.00	95.58
2310.00	95.60
2309.00	95.62
2308.00	95.63
2307.00	95.64
2306.00	95.65
2305.00	95.66
2304.00	95.66
2303.00	95.67
2302.00	95.68
2301.00	95.70
2300.00	95.71
2299.00	95.73
2298.00	95.74
2297.00	95.75
2296.00	95.74
2295.00	95.74
2294.00	95.73
2293.00	95.74
2292.00	95.75
2291.00	95.77
2290.00	95.79
2289.00	95.81
2288.00	95.82
2287.00	95.82
2286.00	95.82
2285.00	95.83
2284.00	95.83
2283.00	95.85
2282.00	95.86
2281.00	95.88
2280.00	95.89
2279.00	95.91
2278.00	95.92
2277.00	95.94
2276.00	95.95
2275.00	95.96
2274.00	95.97
2273.00	95.97
2272.00	95.97
2271.00	95.98
2270.00	95.98
2269.00	95.99
2268.00	96.00
2267.00	96.01
2266.00	96.01
2265.00	96.01
2264.00	96.02
2263.00	96.02
2262.00	96.03
2261.00	96.04
2260.00	96.05
2259.00	96.06
2258.00	96.06
2257.00	96.07
2256.00	96.08
2255.00	96.09
2254.00	96.11
2253.00	96.13
2252.00	96.14
2251.00	96.15
2250.00	96.14
2249.00	96.14
2248.00	96.14
2247.00	96.14
2246.00	96.14
2245.00	96.14
2244.00	96.15
2243.00	96.16
2242.00	96.17
2241.00	96.18
2240.00	96.18
2239.00	96.18
2238.00	96.18
2237.00	96.17
2236.00	96.17
2235.00	96.17
2234.00	96.17
2233.00	96.18
2232.00	96.21
2231.00	96.23
2230.00	96.24
2229.00	96.25
2228.00	96.24
2227.00	96.24
2226.00	96.23
2225.00	96.23
2224.00	96.23
2223.00	96.24
2222.00	96.25
2221.00	96.26
2220.00	96.26
2219.00	96.26
2218.00	96.25
2217.00	96.24
2216.00	96.24
2215.00	96.24
2214.00	96.24
2213.00	96.24
2212.00	96.24
2211.00	96.25
2210.00	96.27
2209.00	96.28
2208.00	96.29
2207.00	96.29
2206.00	96.29
2205.00	96.29
2204.00	96.30
2203.00	96.31
2202.00	96.31
2201.00	96.32
2200.00	96.32
2199.00	96.31
2198.00	96.30
2197.00	96.30
2196.00	96.30
2195.00	96.30
2194.00	96.30
2193.00	96.30
2192.00	96.29
2191.00	96.28
2190.00	96.27
2189.00	96.26
2188.00	96.26
2187.00	96.26
2186.00	96.27
2185.00	96.28
2184.00	96.29
2183.00	96.30
2182.00	96.31
2181.00	96.31
2180.00	96.31
2179.00	96.30
2178.00	96.29
2177.00	96.28
2176.00	96.28
2175.00	96.28
2174.00	96.28
2173.00	96.29
2172.00	96.29
2171.00	96.29
2170.00	96.28
2169.00	96.26
2168.00	96.24
2167.00	96.23
2166.00	96.22
2165.00	96.23
2164.00	96.24
2163.00	96.24
2162.00	96.25
2161.00	96.25
2160.00	96.25
2159.00	96.24
2158.00	96.23
2157.00	96.23
2156.00	96.22
2155.00	96.22
2154.00	96.23
2153.00	96.23
2152.00	96.23
2151.00	96.23
2150.00	96.23
2149.00	96.21
2148.00	96.19
2147.00	96.17
2146.00	96.15
2145.00	96.14
2144.00	96.13
2143.00	96.13
2142.00	96.13
2141.00	96.13
2140.00	96.12
2139.00	96.11
2138.00	96.10
2137.00	96.09
2136.00	96.09
2135.00	96.09
2134.00	96.09
2133.00	96.09
2132.00	96.09
2131.00	96.09
2130.00	96.09
2129.00	96.09
2128.00	96.09
2127.00	96.09
2126.00	96.09
2125.00	96.08
2124.00	96.06
2123.00	96.05
2122.00	96.03
2121.00	96.02
2120.00	96.01
2119.00	96.00
2118.00	95.99
2117.00	95.98
2116.00	95.98
2115.00	95.98
2114.00	95.98
2113.00	95.98
2112.00	95.97
2111.00	95.96
2110.00	95.95
2109.00	95.94
2108.00	95.93
2107.00	95.94
2106.00	95.94
2105.00	95.96
2104.00	95.96
2103.00	95.96
2102.00	95.94
2101.00	95.92
2100.00	95.90
2099.00	95.88
2098.00	95.87
2097.00	95.86
2096.00	95.85
2095.00	95.85
2094.00	95.84
2093.00	95.83
2092.00	95.81
2091.00	95.79
2090.00	95.77
2089.00	95.75
2088.00	95.74
2087.00	95.73
2086.00	95.73
2085.00	95.73
2084.00	95.74
2083.00	95.74
2082.00	95.74
2081.00	95.73
2080.00	95.71
2079.00	95.69
2078.00	95.68
2077.00	95.67
2076.00	95.66
2075.00	95.65
2074.00	95.64
2073.00	95.63
2072.00	95.61
2071.00	95.59
2070.00	95.57
2069.00	95.55
2068.00	95.52
2067.00	95.50
2066.00	95.48
2065.00	95.46
2064.00	95.44
2063.00	95.43
2062.00	95.43
2061.00	95.42
2060.00	95.41
2059.00	95.40
2058.00	95.39
2057.00	95.37
2056.00	95.36
2055.00	95.35
2054.00	95.33
2053.00	95.32
2052.00	95.30
2051.00	95.28
2050.00	95.26
2049.00	95.24
2048.00	95.23
2047.00	95.21
2046.00	95.20
2045.00	95.18
2044.00	95.15
2043.00	95.12
2042.00	95.08
2041.00	95.05
2040.00	95.03
2039.00	95.03
2038.00	95.02
2037.00	95.02
2036.00	95.01
2035.00	95.00
2034.00	94.98
2033.00	94.96
2032.00	94.94
2031.00	94.92
2030.00	94.90
2029.00	94.89
2028.00	94.87
2027.00	94.86
2026.00	94.85
2025.00	94.84
2024.00	94.83
2023.00	94.81
2022.00	94.79
2021.00	94.76
2020.00	94.72
2019.00	94.69
2018.00	94.66
2017.00	94.64
2016.00	94.64
2015.00	94.64
2014.00	94.64
2013.00	94.63
2012.00	94.62
2011.00	94.60
2010.00	94.58
2009.00	94.56
2008.00	94.55
2007.00	94.53
2006.00	94.52
2005.00	94.51
2004.00	94.49
2003.00	94.48
2002.00	94.46
2001.00	94.45
2000.00	94.43
1999.00	94.42
1998.00	94.40
1997.00	94.38
1996.00	94.36
1995.00	94.34
1994.00	94.31
1993.00	94.28
1992.00	94.26
1991.00	94.24
1990.00	94.22
1989.00	94.22
1988.00	94.21
1987.00	94.20
1986.00	94.19
1985.00	94.18
1984.00	94.17
1983.00	94.15
1982.00	94.13
1981.00	94.11
1980.00	94.10
1979.00	94.08
1978.00	94.07
1977.00	94.06
1976.00	94.05
1975.00	94.03
1974.00	94.01
1973.00	93.99
1972.00	93.97
1971.00	93.95
1970.00	93.93
1969.00	93.90
1968.00	93.88
1967.00	93.85
1966.00	93.85
1965.00	93.85
1964.00	93.85
1963.00	93.85
1962.00	93.83
1961.00	93.81
1960.00	93.80
1959.00	93.79
1958.00	93.78
1957.00	93.77
1956.00	93.76
1955.00	93.74
1954.00	93.72
1953.00	93.71
1952.00	93.70
1951.00	93.69
1950.00	93.68
1949.00	93.67
1948.00	93.66
1947.00	93.64
1946.00	93.65
1945.00	93.64
1944.00	93.63
1943.00	93.62
1942.00	93.61
1941.00	93.59
1940.00	93.58
1939.00	93.56
1938.00	93.54
1937.00	93.53
1936.00	93.51
1935.00	93.50
1934.00	93.49
1933.00	93.48
1932.00	93.47
1931.00	93.46
1930.00	93.45
1929.00	93.44
1928.00	93.43
1927.00	93.42
1926.00	93.41
1925.00	93.41
1924.00	93.41
1923.00	93.41
1922.00	93.42
1921.00	93.42
1920.00	93.43
1919.00	93.43
1918.00	93.44
1917.00	93.44
1916.00	93.43
1915.00	93.43
1914.00	93.43
1913.00	93.43
1912.00	93.44
1911.00	93.45
1910.00	93.46
1909.00	93.46
1908.00	93.47
1907.00	93.48
1906.00	93.48
1905.00	93.49
1904.00	93.49
1903.00	93.50
1902.00	93.50
1901.00	93.51
1900.00	93.52
1899.00	93.53
1898.00	93.55
1897.00	93.56
1896.00	93.57
1895.00	93.59
1894.00	93.60
1893.00	93.62
1892.00	93.63
1891.00	93.64
1890.00	93.66
1889.00	93.67
1888.00	93.69
1887.00	93.67
1886.00	93.69
1885.00	93.70
1884.00	93.71
1883.00	93.72
1882.00	93.73
1881.00	93.74
1880.00	93.75
1879.00	93.76
1878.00	93.77
1877.00	93.79
1876.00	93.81
1875.00	93.83
1874.00	93.85
1873.00	93.87
1872.00	93.89
1871.00	93.90
1870.00	93.91
1869.00	93.90
1868.00	93.90
1867.00	93.91
1866.00	93.93
1865.00	93.95
1864.00	93.97
1863.00	93.97
1862.00	93.98
1861.00	93.98
1860.00	93.99
1859.00	94.00
1858.00	94.01
1857.00	94.03
1856.00	94.04
1855.00	94.06
1854.00	94.07
1853.00	94.08
1852.00	94.09
1851.00	94.09
1850.00	94.08
1849.00	94.08
1848.00	94.09
1847.00	94.10
1846.00	94.12
1845.00	94.12
1844.00	94.12
1843.00	94.12
1842.00	94.13
1841.00	94.14
1840.00	94.15
1839.00	94.15
1838.00	94.14
1837.00	94.14
1836.00	94.14
1835.00	94.15
1834.00	94.18
1833.00	94.21
1832.00	94.24
1831.00	94.25
1830.00	94.25
1829.00	94.24
1828.00	94.24
1827.00	94.24
1826.00	94.23
1825.00	94.21
1824.00	94.20
1823.00	94.20
1822.00	94.20
1821.00	94.19
1820.00	94.19
1819.00	94.18
1818.00	94.17
1817.00	94.17
1816.00	94.17
1815.00	94.16
1814.00	94.16
1813.00	94.14
1812.00	94.12
1811.00	94.10
1810.00	94.09
1809.00	94.08
1808.00	94.07
1807.00	94.06
1806.00	94.06
1805.00	94.05
1804.00	94.03
1803.00	94.01
1802.00	93.99
1801.00	93.98
1800.00	93.97
1799.00	93.95
1798.00	93.92
1797.00	93.89
1796.00	93.87
1795.00	93.86
1794.00	93.86
1793.00	93.85
1792.00	93.82
1791.00	93.79
1790.00	93.77
1789.00	93.76
1788.00	93.75
1787.00	93.72
1786.00	93.69
1785.00	93.65
1784.00	93.62
1783.00	93.60
1782.00	93.57
1781.00	93.53
1780.00	93.50
1779.00	93.48
1778.00	93.46
1777.00	93.45
1776.00	93.44
1775.00	93.41
1774.00	93.37
1773.00	93.34
1772.00	93.31
1771.00	93.28
1770.00	93.24
1769.00	93.17
1768.00	93.09
1767.00	93.02
1766.00	92.96
1765.00	92.92
1764.00	92.85
1763.00	92.75
1762.00	92.62
1761.00	92.48
1760.00	92.35
1759.00	92.22
1758.00	92.06
1757.00	91.89
1756.00	91.72
1755.00	91.54
1754.00	91.33
1753.00	91.08
1752.00	90.80
1751.00	90.49
1750.00	90.18
1749.00	89.89
1748.00	89.60
1747.00	89.28
1746.00	88.92
1745.00	88.53
1744.00	88.13
1743.00	87.73
1742.00	87.32
1741.00	86.87
1740.00	86.34
1739.00	85.77
1738.00	85.21
1737.00	84.66
1736.00	84.04
1735.00	83.28
1734.00	82.39
1733.00	81.54
1732.00	80.86
1731.00	80.30
1730.00	79.75
1729.00	79.15
1728.00	78.51
1727.00	77.86
1726.00	77.21
1725.00	76.54
1724.00	75.88
1723.00	75.25
1722.00	74.69
1721.00	74.16
1720.00	73.60
1719.00	72.97
1718.00	72.26
1717.00	71.58
1716.00	71.05
1715.00	70.65
1714.00	70.33
1713.00	70.03
1712.00	69.72
1711.00	69.44
1710.00	69.20
1709.00	69.00
1708.00	68.85
1707.00	68.73
1706.00	68.64
1705.00	68.58
1704.00	68.57
1703.00	68.59
1702.00	68.69
1701.00	68.86
1700.00	69.04
1699.00	69.16
1698.00	69.26
1697.00	69.43
1696.00	69.75
1695.00	70.21
1694.00	70.73
1693.00	71.25
1692.00	71.75
1691.00	72.25
1690.00	72.78
1689.00	73.32
1688.00	73.81
1687.00	74.26
1686.00	74.78
1685.00	75.46
1684.00	76.28
1683.00	77.07
1682.00	77.73
1681.00	78.26
1680.00	78.75
1679.00	79.24
1678.00	79.74
1677.00	80.27
1676.00	80.80
1675.00	81.29
1674.00	81.72
1673.00	82.07
1672.00	82.38
1671.00	82.68
1670.00	83.00
1669.00	83.30
1668.00	83.56
1667.00	83.77
1666.00	83.96
1665.00	84.16
1664.00	84.36
1663.00	84.56
1662.00	84.74
1661.00	84.89
1660.00	85.01
1659.00	85.14
1658.00	85.27
1657.00	85.36
1656.00	85.41
1655.00	85.43
1654.00	85.42
1653.00	85.41
1652.00	85.41
1651.00	85.47
1650.00	85.58
1649.00	85.63
1648.00	85.51
1647.00	85.26
1646.00	84.94
1645.00	84.60
1644.00	84.28
1643.00	83.94
1642.00	83.58
1641.00	83.17
1640.00	82.74
1639.00	82.30
1638.00	81.84
1637.00	81.34
1636.00	80.84
1635.00	80.41
1634.00	80.12
1633.00	79.97
1632.00	79.96
1631.00	80.06
1630.00	80.26
1629.00	80.55
1628.00	80.90
1627.00	81.27
1626.00	81.62
1625.00	81.97
1624.00	82.29
1623.00	82.60
1622.00	82.86
1621.00	83.06
1620.00	83.19
1619.00	83.27
1618.00	83.33
1617.00	83.40
1616.00	83.51
1615.00	83.64
1614.00	83.77
1613.00	83.86
1612.00	83.89
1611.00	83.89
1610.00	83.86
1609.00	83.82
1608.00	83.77
1607.00	83.72
1606.00	83.65
1605.00	83.57
1604.00	83.48
1603.00	83.37
1602.00	83.25
1601.00	83.12
1600.00	82.98
1599.00	82.83
1598.00	82.66
1597.00	82.48
1596.00	82.28
1595.00	82.06
1594.00	81.84
1593.00	81.60
1592.00	81.37
1591.00	81.12
1590.00	80.86
1589.00	80.60
1588.00	80.34
1587.00	80.08
1586.00	79.81
1585.00	79.54
1584.00	79.27
1583.00	79.00
1582.00	78.73
1581.00	78.47
1580.00	78.21
1579.00	77.92
1578.00	77.58
1577.00	77.23
1576.00	76.92
1575.00	76.70
1574.00	76.59
1573.00	76.54
1572.00	76.48
1571.00	76.37
1570.00	76.22
1569.00	76.06
1568.00	75.90
1567.00	75.76
1566.00	75.64
1565.00	75.54
1564.00	75.44
1563.00	75.34
1562.00	75.26
1561.00	75.23
1560.00	75.27
1559.00	75.29
1558.00	75.32
1557.00	75.33
1556.00	75.31
1555.00	75.30
1554.00	75.31
1553.00	75.35
1552.00	75.42
1551.00	75.52
1550.00	75.63
1549.00	75.77
1548.00	75.91
1547.00	76.06
1546.00	76.20
1545.00	76.34
1544.00	76.50
1543.00	76.66
1542.00	76.82
1541.00	76.97
1540.00	77.15
1539.00	77.36
1538.00	77.56
1537.00	77.79
1536.00	78.03
1535.00	78.27
1534.00	78.48
1533.00	78.68
1532.00	78.86
1531.00	79.01
1530.00	79.15
1529.00	79.29
1528.00	79.44
1527.00	79.60
1526.00	79.78
1525.00	79.95
1524.00	80.09
1523.00	80.20
1522.00	80.29
1521.00	80.43
1520.00	80.60
1519.00	80.79
1518.00	80.95
1517.00	81.08
1516.00	81.18
1515.00	81.27
1514.00	81.33
1513.00	81.38
1512.00	81.43
1511.00	81.45
1510.00	81.43
1509.00	81.38
1508.00	81.31
1507.00	81.29
1506.00	81.33
1505.00	81.32
1504.00	81.24
1503.00	81.13
1502.00	80.99
1501.00	80.76
1500.00	80.44
1499.00	79.98
1498.00	79.36
1497.00	78.60
1496.00	77.79
1495.00	77.06
1494.00	76.45
1493.00	75.95
1492.00	75.50
1491.00	75.06
1490.00	74.68
1489.00	74.40
1488.00	74.22
1487.00	74.08
1486.00	73.94
1485.00	73.75
1484.00	73.54
1483.00	73.30
1482.00	73.06
1481.00	72.83
1480.00	72.65
1479.00	72.55
1478.00	72.52
1477.00	72.56
1476.00	72.67
1475.00	72.85
1474.00	73.13
1473.00	73.54
1472.00	74.03
1471.00	74.54
1470.00	75.00
1469.00	75.43
1468.00	75.85
1467.00	76.26
1466.00	76.68
1465.00	77.07
1464.00	77.39
1463.00	77.64
1462.00	77.83
1461.00	77.97
1460.00	78.07
1459.00	78.12
1458.00	78.16
1457.00	78.21
1456.00	78.29
1455.00	78.38
1454.00	78.47
1453.00	78.55
1452.00	78.60
1451.00	78.63
1450.00	78.64
1449.00	78.63
1448.00	78.62
1447.00	78.60
1446.00	78.59
1445.00	78.58
1444.00	78.57
1443.00	78.55
1442.00	78.53
1441.00	78.50
1440.00	78.46
1439.00	78.40
1438.00	78.30
1437.00	78.16
1436.00	77.98
1435.00	77.79
1434.00	77.61
1433.00	77.42
1432.00	77.21
1431.00	76.97
1430.00	76.70
1429.00	76.41
1428.00	76.11
1427.00	75.82
1426.00	75.52
1425.00	75.22
1424.00	74.93
1423.00	74.68
1422.00	74.47
1421.00	74.28
1420.00	74.11
1419.00	73.96
1418.00	73.88
1417.00	73.88
1416.00	73.94
1415.00	74.01
1414.00	74.07
1413.00	74.13
1412.00	74.18
1411.00	74.22
1410.00	74.24
1409.00	74.25
1408.00	74.22
1407.00	74.16
1406.00	74.05
1405.00	73.92
1404.00	73.78
1403.00	73.63
1402.00	73.49
1401.00	73.34
1400.00	73.17
1399.00	72.98
1398.00	72.79
1397.00	72.62
1396.00	72.47
1395.00	72.34
1394.00	72.22
1393.00	72.12
1392.00	72.03
1391.00	71.94
1390.00	71.84
1389.00	71.74
1388.00	71.64
1387.00	71.57
1386.00	71.52
1385.00	71.48
1384.00	71.46
1383.00	71.42
1382.00	71.39
1381.00	71.35
1380.00	71.33
1379.00	71.33
1378.00	71.35
1377.00	71.38
1376.00	71.44
1375.00	71.52
1374.00	71.63
1373.00	71.77
1372.00	71.92
1371.00	72.08
1370.00	72.24
1369.00	72.42
1368.00	72.60
1367.00	72.78
1366.00	72.96
1365.00	73.10
1364.00	73.24
1363.00	73.36
1362.00	73.50
1361.00	73.65
1360.00	73.79
1359.00	73.91
1358.00	74.01
1357.00	74.09
1356.00	74.17
1355.00	74.26
1354.00	74.34
1353.00	74.42
1352.00	74.50
1351.00	74.57
1350.00	74.65
1349.00	74.73
1348.00	74.80
1347.00	74.87
1346.00	74.92
1345.00	74.96
1344.00	74.98
1343.00	74.97
1342.00	74.92
1341.00	74.84
1340.00	74.75
1339.00	74.67
1338.00	74.61
1337.00	74.57
1336.00	74.51
1335.00	74.44
1334.00	74.35
1333.00	74.23
1332.00	74.10
1331.00	73.95
1330.00	73.80
1329.00	73.64
1328.00	73.48
1327.00	73.32
1326.00	73.15
1325.00	72.97
1324.00	72.80
1323.00	72.62
1322.00	72.45
1321.00	72.29
1320.00	72.13
1319.00	71.98
1318.00	71.85
1317.00	71.74
1316.00	71.64
1315.00	71.55
1314.00	71.48
1313.00	71.42
1312.00	71.39
1311.00	71.37
1310.00	71.36
1309.00	71.36
1308.00	71.38
1307.00	71.40
1306.00	71.44
1305.00	71.50
1304.00	71.57
1303.00	71.64
1302.00	71.73
1301.00	71.82
1300.00	71.92
1299.00	72.02
1298.00	72.11
1297.00	72.21
1296.00	72.30
1295.00	72.38
1294.00	72.46
1293.00	72.53
1292.00	72.59
1291.00	72.64
1290.00	72.68
1289.00	72.72
1288.00	72.75
1287.00	72.79
1286.00	72.82
1285.00	72.85
1284.00	72.88
1283.00	72.91
1282.00	72.95
1281.00	73.00
1280.00	73.05
1279.00	73.11
1278.00	73.17
1277.00	73.22
1276.00	73.27
1275.00	73.31
1274.00	73.34
1273.00	73.37
1272.00	73.40
1271.00	73.44
1270.00	73.49
1269.00	73.55
1268.00	73.63
1267.00	73.73
1266.00	73.83
1265.00	73.94
1264.00	74.06
1263.00	74.19
1262.00	74.32
1261.00	74.45
1260.00	74.58
1259.00	74.71
1258.00	74.83
1257.00	74.95
1256.00	75.06
1255.00	75.16
1254.00	75.25
1253.00	75.34
1252.00	75.41
1251.00	75.48
1250.00	75.53
1249.00	75.58
1248.00	75.62
1247.00	75.65
1246.00	75.67
1245.00	75.67
1244.00	75.66
1243.00	75.63
1242.00	75.58
1241.00	75.51
1240.00	75.42
1239.00	75.32
1238.00	75.19
1237.00	75.03
1236.00	74.84
1235.00	74.62
1234.00	74.37
1233.00	74.10
1232.00	73.81
1231.00	73.48
1230.00	73.11
1229.00	72.71
1228.00	72.26
1227.00	71.78
1226.00	71.27
1225.00	70.74
1224.00	70.20
1223.00	69.65
1222.00	69.08
1221.00	68.51
1220.00	67.95
1219.00	67.38
1218.00	66.83
1217.00	66.28
1216.00	65.74
1215.00	65.21
1214.00	64.72
1213.00	64.25
1212.00	63.81
1211.00	63.42
1210.00	63.06
1209.00	62.75
1208.00	62.47
1207.00	62.24
1206.00	62.06
1205.00	61.93
1204.00	61.86
1203.00	61.86
1202.00	61.92
1201.00	62.04
1200.00	62.22
1199.00	62.46
1198.00	62.73
1197.00	63.04
1196.00	63.38
1195.00	63.74
1194.00	64.13
1193.00	64.53
1192.00	64.95
1191.00	65.37
1190.00	65.79
1189.00	66.19
1188.00	66.58
1187.00	66.95
1186.00	67.30
1185.00	67.61
1184.00	67.87
1183.00	68.09
1182.00	68.26
1181.00	68.37
1180.00	68.43
1179.00	68.45
1178.00	68.42
1177.00	68.35
1176.00	68.24
1175.00	68.09
1174.00	67.91
1173.00	67.69
1172.00	67.43
1171.00	67.14
1170.00	66.82
1169.00	66.47
1168.00	66.10
1167.00	65.72
1166.00	65.35
1165.00	64.98
1164.00	64.63
1163.00	64.30
1162.00	64.00
1161.00	63.75
1160.00	63.54
1159.00	63.38
1158.00	63.28
1157.00	63.24
1156.00	63.27
1155.00	63.38
1154.00	63.55
1153.00	63.79
1152.00	64.09
1151.00	64.43
1150.00	64.82
1149.00	65.22
1148.00	65.63
1147.00	66.03
1146.00	66.42
1145.00	66.79
1144.00	67.14
1143.00	67.46
1142.00	67.76
1141.00	68.02
1140.00	68.26
1139.00	68.48
1138.00	68.69
1137.00	68.90
1136.00	69.13
1135.00	69.40
1134.00	69.72
1133.00	70.08
1132.00	70.48
1131.00	70.92
1130.00	71.39
1129.00	71.87
1128.00	72.35
1127.00	72.82
1126.00	73.27
1125.00	73.68
1124.00	74.05
1123.00	74.40
1122.00	74.71
1121.00	75.01
1120.00	75.27
1119.00	75.51
1118.00	75.72
1117.00	75.89
1116.00	76.05
1115.00	76.18
1114.00	76.29
1113.00	76.39
1112.00	76.48
1111.00	76.54
1110.00	76.58
1109.00	76.58
1108.00	76.56
1107.00	76.51
1106.00	76.42
1105.00	76.28
1104.00	76.09
1103.00	75.82
1102.00	75.46
1101.00	75.01
1100.00	74.46
1099.00	73.80
1098.00	73.05
1097.00	72.22
1096.00	71.32
1095.00	70.38
1094.00	69.43
1093.00	68.49
1092.00	67.58
1091.00	66.74
1090.00	65.97
1089.00	65.31
1088.00	64.75
1087.00	64.33
1086.00	64.05
1085.00	63.92
1084.00	63.94
1083.00	64.10
1082.00	64.37
1081.00	64.74
1080.00	65.19
1079.00	65.70
1078.00	66.26
1077.00	66.85
1076.00	67.45
1075.00	68.04
1074.00	68.61
1073.00	69.15
1072.00	69.63
1071.00	70.05
1070.00	70.42
1069.00	70.72
1068.00	70.95
1067.00	71.11
1066.00	71.19
1065.00	71.19
1064.00	71.11
1063.00	70.96
1062.00	70.73
1061.00	70.42
1060.00	70.01
1059.00	69.51
1058.00	68.93
1057.00	68.26
1056.00	67.52
1055.00	66.73
1054.00	65.90
1053.00	65.08
1052.00	64.29
1051.00	63.58
1050.00	63.00
1049.00	62.58
1048.00	62.35
1047.00	62.31
1046.00	62.46
1045.00	62.79
1044.00	63.27
1043.00	63.90
1042.00	64.63
1041.00	65.45
1040.00	66.31
1039.00	67.18
1038.00	68.03
1037.00	68.84
1036.00	69.60
1035.00	70.28
1034.00	70.90
1033.00	71.46
1032.00	71.94
1031.00	72.37
1030.00	72.74
1029.00	73.06
1028.00	73.35
1027.00	73.60
1026.00	73.82
1025.00	74.01
1024.00	74.17
1023.00	74.30
1022.00	74.39
1021.00	74.43
1020.00	74.44
1019.00	74.41
1018.00	74.37
1017.00	74.31
1016.00	74.23
1015.00	74.11
1014.00	73.96
1013.00	73.76
1012.00	73.53
1011.00	73.27
1010.00	72.99
1009.00	72.73
1008.00	72.49
1007.00	72.30
1006.00	72.16
1005.00	72.11
1004.00	72.13
1003.00	72.24
1002.00	72.43
1001.00	72.68
1000.00	72.96
999.00	73.27
998.00	73.58
997.00	73.88
996.00	74.18
995.00	74.46
994.00	74.71
993.00	74.94
992.00	75.13
991.00	75.29
990.00	75.41
989.00	75.50
988.00	75.56
987.00	75.61
986.00	75.63
985.00	75.63
984.00	75.60
983.00	75.54
982.00	75.45
981.00	75.32
980.00	75.14
979.00	74.92
978.00	74.65
977.00	74.32
976.00	73.97
975.00	73.58
974.00	73.19
973.00	72.79
972.00	72.39
971.00	71.98
970.00	71.56
969.00	71.11
968.00	70.59
967.00	69.96
966.00	69.19
965.00	68.25
964.00	67.13
963.00	65.88
962.00	64.52
961.00	63.13
960.00	61.79
959.00	60.56
958.00	59.47
957.00	58.54
956.00	57.73
955.00	57.03
954.00	56.41
953.00	55.91
952.00	55.53
951.00	55.33
950.00	55.32
949.00	55.52
948.00	55.91
947.00	56.47
946.00	57.15
945.00	57.91
944.00	58.74
943.00	59.60
942.00	60.48
941.00	61.38
940.00	62.29
939.00	63.19
938.00	64.09
937.00	64.96
936.00	65.81
935.00	66.62
934.00	67.39
933.00	68.10
932.00	68.75
931.00	69.33
930.00	69.85
929.00	70.32
928.00	70.73
927.00	71.11
926.00	71.45
925.00	71.78
924.00	72.10
923.00	72.41
922.00	72.72
921.00	73.04
920.00	73.37
919.00	73.71
918.00	74.04
917.00	74.36
916.00	74.66
915.00	74.94
914.00	75.20
913.00	75.42
912.00	75.60
911.00	75.73
910.00	75.81
909.00	75.83
908.00	75.81
907.00	75.74
906.00	75.64
905.00	75.50
904.00	75.33
903.00	75.13
902.00	74.91
901.00	74.68
900.00	74.45
899.00	74.23
898.00	74.02
897.00	73.83
896.00	73.65
895.00	73.48
894.00	73.30
