#Created as New Dataset	Sample 001 By PEService Date Tuesday	 April 30 2013
#cm-1	%T
893.00	79.34
892.00	79.15
891.00	78.97
890.00	78.81
889.00	78.67
888.00	78.56
887.00	78.47
886.00	78.39
885.00	78.33
884.00	78.26
883.00	78.20
882.00	78.14
881.00	78.07
880.00	77.99
879.00	77.88
878.00	77.73
877.00	77.52
876.00	77.23
875.00	76.85
874.00	76.37
873.00	75.80
872.00	75.17
871.00	74.50
870.00	73.83
869.00	73.20
868.00	72.65
867.00	72.23
866.00	71.96
865.00	71.87
864.00	71.94
863.00	72.16
862.00	72.49
861.00	72.92
860.00	73.39
859.00	73.89
858.00	74.38
857.00	74.83
856.00	75.25
855.00	75.62
854.00	75.94
853.00	76.20
852.00	76.42
851.00	76.57
850.00	76.65
849.00	76.65
848.00	76.56
847.00	76.35
846.00	76.05
845.00	75.65
844.00	75.18
843.00	74.66
842.00	74.13
841.00	73.62
840.00	73.16
839.00	72.80
838.00	72.57
837.00	72.49
836.00	72.54
835.00	72.72
834.00	72.97
833.00	73.27
832.00	73.60
831.00	73.92
830.00	74.23
829.00	74.51
828.00	74.75
827.00	74.93
826.00	75.07
825.00	75.16
824.00	75.22
823.00	75.25
822.00	75.26
821.00	75.27
820.00	75.28
819.00	75.31
818.00	75.34
817.00	75.39
816.00	75.44
815.00	75.50
814.00	75.56
813.00	75.62
812.00	75.67
811.00	75.70
810.00	75.73
809.00	75.75
808.00	75.76
807.00	75.78
806.00	75.79
805.00	75.80
804.00	75.80
803.00	75.79
802.00	75.78
801.00	75.78
800.00	75.78
799.00	75.79
798.00	75.78
797.00	75.78
796.00	75.77
795.00	75.76
794.00	75.74
793.00	75.72
792.00	75.70
791.00	75.67
790.00	75.64
789.00	75.61
788.00	75.58
787.00	75.55
786.00	75.52
785.00	75.48
784.00	75.43
783.00	75.37
782.00	75.29
781.00	75.20
780.00	75.11
779.00	75.00
778.00	74.89
777.00	74.77
776.00	74.64
775.00	74.50
774.00	74.35
773.00	74.18
772.00	73.98
771.00	73.76
770.00	73.53
769.00	73.30
768.00	73.06
767.00	72.83
766.00	72.59
765.00	72.35
764.00	72.11
763.00	71.87
762.00	71.63
761.00	71.40
760.00	71.18
759.00	70.98
758.00	70.79
757.00	70.62
756.00	70.46
755.00	70.31
754.00	70.17
753.00	70.06
752.00	69.96
751.00	69.88
750.00	69.80
749.00	69.71
748.00	69.63
747.00	69.56
746.00	69.50
745.00	69.45
744.00	69.40
743.00	69.36
742.00	69.33
741.00	69.30
740.00	69.28
739.00	69.27
738.00	69.28
737.00	69.30
736.00	69.31
735.00	69.32
734.00	69.33
733.00	69.33
732.00	69.34
731.00	69.36
730.00	69.39
729.00	69.41
728.00	69.43
727.00	69.44
726.00	69.44
725.00	69.45
724.00	69.45
723.00	69.44
722.00	69.43
721.00	69.40
720.00	69.37
719.00	69.32
718.00	69.27
717.00	69.20
716.00	69.13
715.00	69.08
714.00	69.06
713.00	69.06
712.00	69.10
711.00	69.14
710.00	69.19
709.00	69.24
708.00	69.29
707.00	69.32
706.00	69.35
705.00	69.37
704.00	69.39
703.00	69.41
702.00	69.42
701.00	69.42
700.00	69.42
699.00	69.41
698.00	69.41
697.00	69.40
696.00	69.38
695.00	69.36
694.00	69.33
693.00	69.30
692.00	69.27
691.00	69.24
690.00	69.20
689.00	69.15
688.00	69.11
687.00	69.07
686.00	69.02
685.00	68.96
684.00	68.89
683.00	68.81
682.00	68.74
681.00	68.68
680.00	68.62
679.00	68.55
678.00	68.46
677.00	68.36
676.00	68.26
675.00	68.17
674.00	68.08
673.00	67.99
672.00	67.89
671.00	67.80
670.00	67.71
669.00	67.61
668.00	67.49
667.00	67.37
666.00	67.27
665.00	67.17
664.00	67.08
663.00	66.98
662.00	66.89
661.00	66.79
660.00	66.67
659.00	66.53
658.00	66.35
657.00	66.16
656.00	65.98
655.00	65.81
654.00	65.66
653.00	65.52
652.00	65.36
651.00	65.17
650.00	64.96
649.00	64.74
648.00	64.50
647.00	64.27
646.00	64.05
645.00	63.86
644.00	63.72
643.00	63.61
642.00	63.52
641.00	63.45
640.00	63.39
639.00	63.33
638.00	63.27
637.00	63.20
636.00	63.14
635.00	63.09
634.00	63.06
633.00	63.05
632.00	63.08
631.00	63.14
630.00	63.22
629.00	63.32
628.00	63.41
627.00	63.49
626.00	63.58
625.00	63.67
624.00	63.78
623.00	63.89
622.00	63.97
621.00	64.03
620.00	64.07
619.00	64.10
618.00	64.11
617.00	64.09
616.00	64.04
615.00	64.00
614.00	63.96
613.00	63.95
612.00	63.96
611.00	64.01
610.00	64.09
609.00	64.17
608.00	64.21
607.00	64.19
606.00	64.15
605.00	64.12
604.00	64.14
603.00	64.18
602.00	64.21
601.00	64.18
600.00	64.12
